"","Plot","tag","family","genus","specie","Genus.species","Overall_score","Taxonomic_status","Accepted_name","Accepted_author","Accepted_family","Source","Warnings","Accepted_name_lsid","GenusSTM","SpeciesSTM","indexSTM","d13C","d13C_level","d15N","d15N_level","Height","Height_level","LeafArea","LeafArea_level","LCC","LCC_level","LNC","LNC_level","LPC","LPC_level","SeedMass","SeedMass_level","SLA","SLA_level","WoodDensity","WoodDensity_level"
"4497","spd01","1211","Lauraceae","","","Endlicheria indet",0.9,"Accepted","Endlicheria","Nees","Lauraceae","tropicos",NA,NA,"Endlicheria","",4633,-30.619143181,"family",0.000324626624999987,"family",21.22844,"family",5225.33333333333,"species",0.4939942098125,"family",2.70333333333333,"species",0.308324055930556,"family",1.015,"genus",18.7273333333333,"species",0.5,"species"
"996","spd01","1212","Burseraceae","","","Protium montanum",1,"Accepted","Protium montanum","Swart","Burseraceae","tropicos",NA,NA,"Protium","montanum",4634,-33.1975289925,"genus",0.314304175,"genus",11.2776,"family",12005.6666666667,"genus",0.468560182,"genus",2.9183858085,"genus",0.0672263675,"genus",1.123511,"genus",14.5095984557143,"genus",0.575704113793103,"genus"
"5764","spd01","1213","Monimiaceae","","","Mollinedia indet",0.9,"Accepted","Mollinedia","Ruiz & Pav.","Monimiaceae","tropicos",NA,NA,"Mollinedia","",4635,-34.06646622,"genus",-1.450911016,"genus",17.54,"family",15822.5,"species",0.438633333333333,"genus",1.85,"species",0.108272486,"genus",0.22,"genus",15.3645,"species",0.552336576230769,"family"
"171","spd01","1214","Anacardiaceae","","","Tapirira indet",0.9,"Accepted","Tapirira","Aubl.","Anacardiaceae","tropicos",NA,NA,"Tapirira","",4636,-30.363185715,"family",-1.65285526766667,"family",11.7485714285714,"family",13522.6666666667,"genus",0.50176915,"genus",1.824408,"genus",0.16884,"genus",0.396433333333333,"genus",15.723215,"genus",0.438757037,"genus"
"7291","spd01","1215","Sapindaceae","","","Matayba indet",0.9,"Accepted","Matayba","Aubl.","Sapindaceae","tropicos",NA,NA,"Matayba","",4637,-32.78310883,"genus",1.895207142,"genus",19.9177265822785,"family",17354,"species",0.354145,"genus",1.97,"species",0.074128232,"genus",1.00198292207792,"family",10.936,"species",0.75,"genus"
"3315","spd01","1216","Cyatheaceae","","","Cyathea indet",0.9,"Accepted","Cyathea","Sm.","Cyatheaceae","tropicos",NA,NA,"Cyathea","",4638,NA,"family",NA,"family",NA,"family",NA,"family",0.464097252,"species",2.5641424,"species",0.2065348,"species",NA,"family",25.217937346,"species",NA,"family"
"7292","spd01","1217","Sapindaceae","","","Matayba indet",0.9,"Accepted","Matayba","Aubl.","Sapindaceae","tropicos",NA,NA,"Matayba","",4639,-32.78310883,"genus",1.895207142,"genus",19.9177265822785,"family",17354,"species",0.354145,"genus",1.97,"species",0.074128232,"genus",1.00198292207792,"family",10.936,"species",0.75,"genus"
"1230","spd01","1218","Chloranthaceae","","","Hedyosmum indet",0.9,"Accepted","Hedyosmum","Sw.","Chloranthaceae","tropicos",NA,NA,"Hedyosmum","",4640,-30.84534397,"genus",0.9789191285,"genus",NA,"family",NA,"family",0.438745464666667,"genus",1.90624399171429,"genus",0.0990641593333333,"genus",0.0011345,"genus",13.4018118716667,"genus",0.45,"genus"
"5794","spd01","1219","Monimiaceae","","","Mollinedia racemosa",1,"Synonym","Mollinedia lanceolata","Ruiz & Pav.","Monimiaceae","tropicos",NA,NA,"Mollinedia","lanceolata",4641,-34.06646622,"genus",-1.450911016,"genus",17.54,"family",12269.6,"genus",0.438633333333333,"genus",2.2638875,"genus",0.108272486,"genus",0.22,"genus",17.6194723528571,"genus",0.552336576230769,"family"
"60","spd01","1220","Actinidiaceae","","","Saurauia peruviana",1,"Accepted","Saurauia peruviana","Buscal.","Actinidiaceae","tropicos",NA,NA,"Saurauia","peruviana",4642,NA,"family",NA,"family",NA,"family",NA,"family",0.464751121,"genus",1.671283019,"genus",0.077923,"genus",0.000212333333333333,"genus",13.19695431,"genus",0.3985405,"genus"
"3316","spd01","1221","Cyatheaceae","","","Cyathea indet",0.9,"Accepted","Cyathea","Sm.","Cyatheaceae","tropicos",NA,NA,"Cyathea","",4643,NA,"family",NA,"family",NA,"family",NA,"family",0.464097252,"species",2.5641424,"species",0.2065348,"species",NA,"family",25.217937346,"species",NA,"family"
"7293","spd01","1222","Sapindaceae","","","Matayba indet",0.9,"Accepted","Matayba","Aubl.","Sapindaceae","tropicos",NA,NA,"Matayba","",4644,-32.78310883,"genus",1.895207142,"genus",19.9177265822785,"family",17354,"species",0.354145,"genus",1.97,"species",0.074128232,"genus",1.00198292207792,"family",10.936,"species",0.75,"genus"
"98","spd01","1223","Alzateaceae","","","Alzatea verticillata",1,"Accepted","Alzatea verticillata","Ruiz & Pav.","Alzateaceae","tropicos",NA,NA,"Alzatea","verticillata",4645,NA,"family",NA,"family",NA,"family",NA,"family",NA,"family",NA,"family",NA,"family",NA,"family",NA,"family",NA,"family"
"2984","spd01","1224","Cunoniaceae","","","Weinmannia pinnata",1,"Accepted","Weinmannia pinnata","L.","Cunoniaceae","tropicos;usda",NA,NA,"Weinmannia","pinnata",4646,NA,"family",NA,"family",33.93,"family",NA,"family",0.471818806555556,"genus",1.6391227907,"genus",0.0932053333333333,"genus",0.00015,"genus",10.723177271,"genus",0.637438600785714,"genus"
"4594","spd01","1225","Lauraceae","","","Indet indet",0.9,"Accepted","Lauraceae","Juss.","Lauraceae","tropicos",NA,NA,"Lauraceae","",4647,-30.619143181,"family",0.000324626624999987,"family",21.22844,"family",9428.00833333333,"family",0.4939942098125,"family",3.02610494052096,"family",0.308324055930556,"family",3.4187502,"family",14.0519568845459,"family",0.558255449735099,"family"
"475","spd01","1226","Aquifoliaceae","","","Ilex gabrielleana",1,"Accepted","Ilex gabrielleana","Loizeau & Spichiger","Aquifoliaceae","tropicos",NA,NA,"Ilex","gabrielleana",4648,-31.93319847,"genus",1.263068979,"genus",12.1400827586207,"genus",1102.91212121212,"genus",0.478143957736842,"genus",2.15025992211905,"genus",0.231284111333333,"genus",0.0175723333333333,"genus",11.9937042964828,"genus",0.552598951612903,"genus"
"65","spd01","1227","Adoxaceae","","","Viburnum hallii",1,"Accepted","Viburnum hallii","(Oerst.) Killip & A.C. Sm.","Adoxaceae","tropicos",NA,NA,"Viburnum","hallii",4649,NA,"family",NA,"family",5.668096,"genus",2350.45196984848,"genus",0.4759656912,"genus",1.80564073781818,"genus",0.41445206668,"genus",0.0307756,"genus",16.894260153902,"genus",0.63112,"genus"
"3317","spd01","1228","Cyatheaceae","","","Cyathea indet",0.9,"Accepted","Cyathea","Sm.","Cyatheaceae","tropicos",NA,NA,"Cyathea","",4650,NA,"family",NA,"family",NA,"family",NA,"family",0.464097252,"species",2.5641424,"species",0.2065348,"species",NA,"family",25.217937346,"species",NA,"family"
"6611","spd01","1229","Proteaceae","","","Roupala montana",1,"Accepted","Roupala montana","Aubl.","Proteaceae","tropicos",NA,NA,"Roupala","montana",4651,-33.087788545,"species",1.7881844405,"species",24.3142857142857,"family",12987,"species",0.48173853725,"species",1.7429299284,"species",0.04526251225,"species",0.047,"species",11.067455,"species",0.860666666666667,"species"
"1231","spd01","1230","Chloranthaceae","","","Hedyosmum indet",0.9,"Accepted","Hedyosmum","Sw.","Chloranthaceae","tropicos",NA,NA,"Hedyosmum","",4652,-30.84534397,"genus",0.9789191285,"genus",NA,"family",NA,"family",0.438745464666667,"genus",1.90624399171429,"genus",0.0990641593333333,"genus",0.0011345,"genus",13.4018118716667,"genus",0.45,"genus"
"66","spd01","1231","Adoxaceae","","","Viburnum hallii",1,"Accepted","Viburnum hallii","(Oerst.) Killip & A.C. Sm.","Adoxaceae","tropicos",NA,NA,"Viburnum","hallii",4653,NA,"family",NA,"family",5.668096,"genus",2350.45196984848,"genus",0.4759656912,"genus",1.80564073781818,"genus",0.41445206668,"genus",0.0307756,"genus",16.894260153902,"genus",0.63112,"genus"
"1232","spd01","1232","Chloranthaceae","","","Hedyosmum indet",0.9,"Accepted","Hedyosmum","Sw.","Chloranthaceae","tropicos",NA,NA,"Hedyosmum","",4654,-30.84534397,"genus",0.9789191285,"genus",NA,"family",NA,"family",0.438745464666667,"genus",1.90624399171429,"genus",0.0990641593333333,"genus",0.0011345,"genus",13.4018118716667,"genus",0.45,"genus"
"3318","spd01","1233","Cyatheaceae","","","Cyathea indet",0.9,"Accepted","Cyathea","Sm.","Cyatheaceae","tropicos",NA,NA,"Cyathea","",4655,NA,"family",NA,"family",NA,"family",NA,"family",0.464097252,"species",2.5641424,"species",0.2065348,"species",NA,"family",25.217937346,"species",NA,"family"
"172","spd01","1234","Anacardiaceae","","","Tapirira indet",0.9,"Accepted","Tapirira","Aubl.","Anacardiaceae","tropicos",NA,NA,"Tapirira","",4656,-30.363185715,"family",-1.65285526766667,"family",11.7485714285714,"family",13522.6666666667,"genus",0.50176915,"genus",1.824408,"genus",0.16884,"genus",0.396433333333333,"genus",15.723215,"genus",0.438757037,"genus"
"3319","spd01","1235","Cyatheaceae","","","Cyathea indet",0.9,"Accepted","Cyathea","Sm.","Cyatheaceae","tropicos",NA,NA,"Cyathea","",4657,NA,"family",NA,"family",NA,"family",NA,"family",0.464097252,"species",2.5641424,"species",0.2065348,"species",NA,"family",25.217937346,"species",NA,"family"
"6446","spd01","1236","Primulaceae","","","Myrsine indet",0.9,"Accepted","Myrsine","L.","Primulaceae","tropicos",NA,NA,"Myrsine","",4658,-32.92076482,"family",0.288359415111111,"family",16.572,"genus",3270,"genus",0.47954166675,"genus",4.8366666667,"genus",0.600776410526316,"genus",6.0065225,"genus",13.016717641,"genus",0.645869166666667,"genus"
"3320","spd01","1237","Cyatheaceae","","","Cyathea indet",0.9,"Accepted","Cyathea","Sm.","Cyatheaceae","tropicos",NA,NA,"Cyathea","",4659,NA,"family",NA,"family",NA,"family",NA,"family",0.464097252,"species",2.5641424,"species",0.2065348,"species",NA,"family",25.217937346,"species",NA,"family"
"2985","spd01","1238","Cunoniaceae","","","Weinmannia pinnata",1,"Accepted","Weinmannia pinnata","L.","Cunoniaceae","tropicos;usda",NA,NA,"Weinmannia","pinnata",4660,NA,"family",NA,"family",33.93,"family",NA,"family",0.471818806555556,"genus",1.6391227907,"genus",0.0932053333333333,"genus",0.00015,"genus",10.723177271,"genus",0.637438600785714,"genus"
"516","spd01","1239","Araliaceae","","","Dendropanax williamsii",1,"Accepted","Dendropanax williamsii","(Harms) Harms","Araliaceae","tropicos",NA,NA,"Dendropanax","williamsii",4661,-31.987347565,"genus",0.5233448265,"genus",25,"genus",11779.25,"genus",0.462143484466667,"genus",2.0070592564,"genus",0.107571132875,"genus",0.009,"genus",14.3370659316,"genus",0.411220479714286,"genus"
"5765","spd01","1240","Monimiaceae","","","Mollinedia indet",0.9,"Accepted","Mollinedia","Ruiz & Pav.","Monimiaceae","tropicos",NA,NA,"Mollinedia","",4662,-34.06646622,"genus",-1.450911016,"genus",17.54,"family",15822.5,"species",0.438633333333333,"genus",1.85,"species",0.108272486,"genus",0.22,"genus",15.3645,"species",0.552336576230769,"family"
"7294","spd01","1241","Sapindaceae","","","Matayba indet",0.9,"Accepted","Matayba","Aubl.","Sapindaceae","tropicos",NA,NA,"Matayba","",4663,-32.78310883,"genus",1.895207142,"genus",19.9177265822785,"family",17354,"species",0.354145,"genus",1.97,"species",0.074128232,"genus",1.00198292207792,"family",10.936,"species",0.75,"genus"
"5766","spd01","1243","Monimiaceae","","","Mollinedia indet",0.9,"Accepted","Mollinedia","Ruiz & Pav.","Monimiaceae","tropicos",NA,NA,"Mollinedia","",4664,-34.06646622,"genus",-1.450911016,"genus",17.54,"family",15822.5,"species",0.438633333333333,"genus",1.85,"species",0.108272486,"genus",0.22,"genus",15.3645,"species",0.552336576230769,"family"
"2986","spd01","1244","Cunoniaceae","","","Weinmannia pinnata",1,"Accepted","Weinmannia pinnata","L.","Cunoniaceae","tropicos;usda",NA,NA,"Weinmannia","pinnata",4665,NA,"family",NA,"family",33.93,"family",NA,"family",0.471818806555556,"genus",1.6391227907,"genus",0.0932053333333333,"genus",0.00015,"genus",10.723177271,"genus",0.637438600785714,"genus"
"340","spd01","1245","Annonaceae","","","Guatteria glauca",1,"Accepted","Guatteria glauca","Ruiz & Pav.","Annonaceae","tropicos",NA,NA,"Guatteria","glauca",4666,-34.53649094,"genus",1.80660141,"genus",12.9822,"family",11291.6363636364,"genus",0.4784094912,"genus",2.2352758539375,"genus",0.1010312804,"genus",0.15,"genus",18.680036734,"genus",0.537563430947368,"genus"
"173","spd01","1246","Anacardiaceae","","","Tapirira indet",0.9,"Accepted","Tapirira","Aubl.","Anacardiaceae","tropicos",NA,NA,"Tapirira","",4667,-30.363185715,"family",-1.65285526766667,"family",11.7485714285714,"family",13522.6666666667,"genus",0.50176915,"genus",1.824408,"genus",0.16884,"genus",0.396433333333333,"genus",15.723215,"genus",0.438757037,"genus"
"7155","spd01","1247","Sabiaceae","","","Meliosma indet",0.9,"Accepted","Meliosma","Blume","Sabiaceae","tropicos",NA,NA,"Meliosma","",4668,-34.42609177,"genus",0.574624708,"genus",NA,"family",15039,"species",0.427484882888889,"genus",2.22,"species",0.120546721777778,"genus",0.12369,"genus",16.12,"species",0.4,"species"
"99","spd01","1248","Alzateaceae","","","Alzatea verticillata",1,"Accepted","Alzatea verticillata","Ruiz & Pav.","Alzateaceae","tropicos",NA,NA,"Alzatea","verticillata",4669,NA,"family",NA,"family",NA,"family",NA,"family",NA,"family",NA,"family",NA,"family",NA,"family",NA,"family",NA,"family"
"5362","spd01","1249","Melastomataceae","","","Miconia indet",0.9,"Accepted","Miconia","Ruiz & Pav.","Melastomataceae","tropicos",NA,NA,"Miconia","",4670,-32.79675194,"species",-0.5839269255,"species",0.45,"family",14288.5833333333,"species",0.41767485375,"species",2.159276599,"species",0.086818089,"species",0.000349666666666667,"genus",20.7261289813333,"species",0.622767924307692,"genus"
"3623","spd01","1250","Ebenaceae","","","Lissocarpa indet",0.9,"Accepted","Lissocarpa","Benth.","Ebenaceae","tropicos",NA,NA,"Lissocarpa","",4671,NA,"family",NA,"family",29.7340444444444,"family",4181.27272727273,"family",0.483081088666667,"family",3.19803047180952,"family",0.592646555555556,"family",0.32034453125,"family",12.2680991352174,"family",0.695018134203046,"family"
"944","spd01","1251","Burseraceae","","","Protium indet",0.9,"Accepted","Protium","Burm. f.","Burseraceae","tropicos",NA,NA,"Protium","",4672,-31.7,"species",0.314304175,"genus",11.2776,"family",20887,"species",0.468560182,"genus",3.08333333333333,"species",0.0672263675,"genus",0.1,"species",11.14,"species",0.546666666666667,"species"
"5363","spd01","1252","Melastomataceae","","","Miconia indet",0.9,"Accepted","Miconia","Ruiz & Pav.","Melastomataceae","tropicos",NA,NA,"Miconia","",4673,-32.79675194,"species",-0.5839269255,"species",0.45,"family",14288.5833333333,"species",0.41767485375,"species",2.159276599,"species",0.086818089,"species",0.000349666666666667,"genus",20.7261289813333,"species",0.622767924307692,"genus"
"3850","spd01","1253","Euphorbiaceae","","","Alchornea latifolia",1,"Accepted","Alchornea latifolia","Sw.","Euphorbiaceae","tropicos;usda",NA,NA,"Alchornea","latifolia",4674,-31.9683511082353,"family",1.23970437633333,"family",3.64215945945946,"family",2803,"genus",0.45977515,"species",2.353432,"species",0.1394885,"species",0.034,"species",14.302674915,"species",0.426666666666667,"species"
"5449","spd01","1253.1","Melastomataceae","","","Miconia calophylla",1,"Accepted","Miconia calophylla","(D. Don) Triana","Melastomataceae","tropicos",NA,NA,"Miconia","calophylla",4675,-32.613160735,"genus",0.355316680125,"genus",0.45,"family",14692.5,"genus",0.424105524192308,"genus",2.197135768,"genus",0.0902265760357143,"genus",0.000349666666666667,"genus",19.728634815,"genus",0.622767924307692,"genus"
"5450","spd01","1253.2","Melastomataceae","","","Miconia calophylla",1,"Accepted","Miconia calophylla","(D. Don) Triana","Melastomataceae","tropicos",NA,NA,"Miconia","calophylla",4676,-32.613160735,"genus",0.355316680125,"genus",0.45,"family",14692.5,"genus",0.424105524192308,"genus",2.197135768,"genus",0.0902265760357143,"genus",0.000349666666666667,"genus",19.728634815,"genus",0.622767924307692,"genus"
"457","spd01","1254","Aquifoliaceae","","","Ilex indet",0.9,"Accepted","Ilex","L.","Aquifoliaceae","tropicos",NA,NA,"Ilex","",4677,-31.93319847,"species",1.263068979,"species",12.1400827586207,"genus",1102.91212121212,"genus",0.476557938555556,"species",1.42955726266667,"species",0.0722355068888889,"species",0.02528,"species",13.8225336955556,"species",0.474471666666667,"species"
"4489","spd01","1255","Lauraceae","","","Beilschmiedia latifolia",1,"Accepted","Beilschmiedia latifolia","(Nees) Sach. Nishida","Lauraceae","tropicos",NA,NA,"Beilschmiedia","latifolia",4678,-30.619143181,"family",0.000324626624999987,"family",30.24,"genus",3413.5,"genus",0.4939942098125,"family",8.14666666666667,"genus",0.85,"genus",9.019,"genus",13.99,"genus",0.573316262757576,"genus"
"3624","spd01","1256","Ebenaceae","","","Lissocarpa indet",0.9,"Accepted","Lissocarpa","Benth.","Ebenaceae","tropicos",NA,NA,"Lissocarpa","",4679,NA,"family",NA,"family",29.7340444444444,"family",4181.27272727273,"family",0.483081088666667,"family",3.19803047180952,"family",0.592646555555556,"family",0.32034453125,"family",12.2680991352174,"family",0.695018134203046,"family"
"476","spd01","1257","Aquifoliaceae","","","Ilex gabrielleana",1,"Accepted","Ilex gabrielleana","Loizeau & Spichiger","Aquifoliaceae","tropicos",NA,NA,"Ilex","gabrielleana",4680,-31.93319847,"genus",1.263068979,"genus",12.1400827586207,"genus",1102.91212121212,"genus",0.478143957736842,"genus",2.15025992211905,"genus",0.231284111333333,"genus",0.0175723333333333,"genus",11.9937042964828,"genus",0.552598951612903,"genus"
"2069","spd01","1258","Clusiaceae","","","Tovomita weddelliana",1,"Accepted","Tovomita weddelliana","Planch. & Triana","Clusiaceae","tropicos",NA,NA,"Tovomita","weddelliana",4681,-32.5,"genus",0.743438354833333,"family",3.21425,"family",27110.4,"genus",0.470613841583333,"family",4.11333333333333,"genus",0.113453724392857,"family",1.354,"genus",11.2466,"genus",0.678571428571429,"genus"
"4190","spd01","1259","Fabaceae","","","Inga indet",0.9,"Accepted","Inga","Mill.","Fabaceae","tropicos",NA,NA,"Inga","",4682,-32.632200394,"species",1.8979735352,"species",25,"genus",3262.6,"species",0.4639729806,"species",3.16602101777778,"species",0.1364861174,"species",1.03,"species",24.4801355875,"species",0.61,"species"
"5911","spd01","1260","Moraceae","","","Ficus americana",1,"Accepted","Ficus americana","Aubl.","Moraceae","tropicos;usda",NA,NA,"Ficus","americana",4683,-29.5171799466667,"genus",2.392496431,"genus",35.5241714285714,"genus",13263.8571428571,"genus",0.413995438,"genus",2.57826904815152,"genus",0.192423034045455,"genus",1e-04,"species",13.2746706224054,"genus",0.389666666666667,"species"
"3321","spd01","1261","Cyatheaceae","","","Cyathea indet",0.9,"Accepted","Cyathea","Sm.","Cyatheaceae","tropicos",NA,NA,"Cyathea","",4684,NA,"family",NA,"family",NA,"family",NA,"family",0.464097252,"species",2.5641424,"species",0.2065348,"species",NA,"family",25.217937346,"species",NA,"family"
